"Product title","Product type","Day","Net items sold","Gross sales","Discounts","Returns","Net sales","Taxes","Total sales","New customers","Returning customers"
"HigherDOSE Serotonin Soak Salt","Body Care","2024-11-13",15,1059.15,-197.4,0,861.75,69.68,931.43,3,11
"High-Dration Powder","Infrared Sauna","2024-11-13",0,39,-7.8,-31.2,0,0,0,0,1
"SUPERCHARGE Copper Body Brush","Body Care","2024-11-13",10,704.86,-140.97,0,563.89,38.01,601.9,4,6
"Light-Activated Glow Serum","Face & Neck","2024-11-13",15,1035,-193.2,0,841.8,54.8,896.6,5,10
"EMF Blocking Fanny Pack","Tools & Accessories","2024-11-13",5,445,-89,0,356,28.65,384.65,3,2
"Red Light Hat","Hair Care","2024-11-13",36,17221.07,-3691.16,-718.4,12811.51,1084.72,13896.23,28,10
"Red Light Neck Enhancer","Face & Neck","2024-11-13",11,3839,-628.2,0,3210.8,272.51,3483.31,5,6
"LED RED Light Face Mask Hardware","Replacement Parts","2024-11-13",1,0,0,0,0,0,0,0,1
"High Maintenance Cleaner","Tools & Accessories","2024-11-13",3,207,-41.4,0,165.6,13.38,178.98,0,3
"Infrared Sauna Blanket","Infrared Sauna","2024-11-13",28,24007.64,-4521.93,-2028.4,17457.31,1260.73,18718.04,25,6
"Mask - Replacement Cord","Replacement Cord","2024-11-13",2,50,0,0,50,0,50,0,2
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-11-13",1,50,0,0,50,0,50,0,1
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-11-13",5,2790,0,0,2790,206.28,2996.28,1,4
"(Z) Infrared Sauna Blanket","Comp","2024-11-13",2,0,0,0,0,0,0,1,1
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-11-13",6,210,-28,0,182,12.89,194.89,1,5
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-11-13",14,0,0,0,0,0,0,3,9
"HigherDOSE Red Light Face Mask","Face & Neck","2024-11-13",44,15329.49,-3048.45,0,12281.04,936.04,13217.08,31,12
"Daily Dose Ritual","Body Care","2024-11-13",2,218,0,0,218,13.08,231.08,1,0
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-11-13",1,708,0,0,708,49.56,757.56,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-11-13",15,1564,-321.7,-71.2,1171.1,90.27,1261.37,2,11
"Full Spectrum Infrared Sauna","Infrared Sauna","2024-11-13",1,7999,-1599.8,0,6399.2,463.94,6863.14,0,1
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-11-13",1,0,0,0,0,0,0,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-11-13",4,276,-55.2,0,220.8,19.43,240.23,1,3
"Recovery Bundle","HOLIDAY BUNDLE","2024-11-13",1,1699,0,0,1699,101.94,1800.94,1,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-11-13",8,5112,0,0,5112,361.07,5473.07,3,4
"Dopamine Set","Rituals & Kits","2024-11-13",1,79,0,0,79,7.02,86.02,1,0
"Best Seller Bundle","Rituals & Kits","2024-11-13",1,2099,0,0,2099,157.43,2256.43,1,0
"LED RED Light Face Mask Straps","Replacement Parts","2024-11-13",1,0,0,0,0,0,0,0,1
"Endorphin Kit","Rituals & Kits","2024-11-13",2,318,0,0,318,21.07,339.07,2,0
"SweatBand","Tools & Accessories","2024-11-13",9,441,-88.2,0,352.8,21.64,374.44,4,5
"HigherDOSE Oxytocin Oil","Body Care","2024-11-13",9,675,-120,0,555,42.17,597.17,4,4
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-11-13",3,100,0,0,100,3,103,1,2
"DailyDOSE Time-Marked Glass Water Bottle","Tools & Accessories","2024-11-13",3,117,-15.6,0,101.4,8.2,109.6,1,1
"Serotonin Set","HOLIDAY BUNDLE","2024-11-13",1,179,0,0,179,15.89,194.89,1,0
"Red Light Skin Starter Kit","Rituals & Kits","2024-11-13",10,5750,0,0,5750,491.64,6241.64,5,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-11-13",16,21270.01,-3736,0,17534.01,1276.57,18810.58,11,4
"(Z) HigherDOSE Mat Bag","Comp","2024-11-13",1,0,0,0,0,0,0,0,1
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-11-13",1,0,0,0,0,0,0,0,1
"Detox Drops","Lymphatic","2024-11-13",7,232,-40.6,-23.2,168.2,1.8,170,2,4
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-11-13",6,6594,0,0,6594,481.11,7075.11,4,2
"Red Light Hat  - Replacement Parts","Replacement Cord","2024-11-13",1,0,0,0,0,0,0,0,1
"(Z) HigherDOSE Endorphin Oil","Comp","2024-11-14",3,0,0,0,0,0,0,0,3
"(GWP) Infrared Sauna Blanket Colored Insert","Accessories","2024-11-14",1,0,0,0,0,0,0,1,0
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-11-14",8,0,0,0,0,0,0,6,1
"(TAN) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-11-14",3,50,0,0,50,0,50,0,3
"(Z) Red Light Hat",,"2024-11-14",8,0,0,0,0,0,0,5,3
"Endorphin Kit","Rituals & Kits","2024-11-14",2,318,0,0,318,26.2,344.2,1,1
"(Z) High-Dration Powder","Comp","2024-11-14",1,0,0,0,0,0,0,1,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-11-14",7,4473,0,0,4473,320.32,4793.32,4,3
"(Z) Endorphin Set","HOLIDAY BUNDLE","2024-11-14",7,0,0,0,0,0,0,6,1
"Best Seller Bundle","Rituals & Kits","2024-11-14",3,6297,0,0,6297,465.99,6762.99,3,0
"Daily Dose Ritual","Body Care","2024-11-14",2,218,0,0,218,16.35,234.35,1,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-11-14",10,710,-142,0,568,47.58,615.58,3,3
"(Z) HigherDOSE Mat Cover","Comp","2024-11-14",8,0,0,0,0,0,0,6,1
"Recovery Bundle","HOLIDAY BUNDLE","2024-11-14",5,8495,0,0,8495,646.07,9141.07,2,3
"Red Light Skin Starter Kit","Rituals & Kits","2024-11-14",5,3450,0,-575,2875,133.27,3008.27,4,2
"HighDration Kit","Tools & Accessories","2024-11-14",87,4361,-4214,0,147,9.34,156.34,63,24
"HigherDOSE PEMF Pro Mat","PEMF","2024-11-14",9,11813,-2103.6,0,9709.4,728.75,10438.15,7,2
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-11-14",1,0,0,0,0,0,0,0,1
"DailyDOSE Time-Marked Glass Water Bottle","Tools & Accessories","2024-11-14",1,39,-7.8,0,31.2,2.07,33.27,0,1
"(Z) Infrared PEMF Go Mat","Comp","2024-11-14",3,0,0,0,0,0,0,2,1
"(Z) Glow Serum","Comp","2024-11-14",1,0,0,0,0,0,0,0,1
"100% Organic Cotton Bath Robe","Tools & Accessories","2024-11-14",2,318,-63.6,0,254.4,24.16,278.56,0,1
"(Z) Oxytocin Oil ( Full Size Sample)","Comp","2024-11-14",1,0,0,0,0,0,0,0,1
"SweatBand","Tools & Accessories","2024-11-14",7,343,-68.6,0,274.4,20.51,294.91,5,2
"HigherDOSE Oxytocin Oil","Body Care","2024-11-14",9,675,-120,0,555,35.19,590.19,4,4
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-11-14",14,16485,0,-1099,15386,991.06,16377.06,13,2
"Detox Drops","Lymphatic","2024-11-14",9,256.65,-40.6,0,216.05,10.12,226.17,1,4
"Red Light Neck Enhancer","Face & Neck","2024-11-14",7,2443,-418.8,0,2024.2,161.89,2186.09,4,3
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-11-14",3,0,0,0,0,0,0,1,3
"EMF Blocking Fanny Pack","Tools & Accessories","2024-11-14",2,178,-17.8,0,160.2,12.99,173.19,1,1
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-11-14",8,0,0,0,0,0,0,6,2
"PRO Mat Replacement Cord - UK/Europe","Replacement Cord","2024-11-14",1,0,0,0,0,0,0,1,0
"Sauna Blanket Bag","Tools & Accessories","2024-11-14",3,297,-59.4,0,237.6,17.04,254.64,1,2
"Sauna Blanket Starter Kit","Rituals & Kits","2024-11-14",21,14679,0,0,14679,1018.13,15697.13,21,0
"Infrared PEMF Go Mat","PEMF","2024-11-14",26,18283.78,-3516.96,0,14766.82,1147.91,15914.73,17,9
"HigherDOSE Endorphin Oil","Body Care","2024-11-14",7,525,-105,0,420,30.77,450.77,3,4
"Red Light Hat","Hair Care","2024-11-14",50,22498.57,-4135.71,0,18362.86,1443.02,19805.88,31,18
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-11-14",4,0,0,0,0,0,0,0,4
"(Z) HigherDOSE Transdermal Magnesium Spray","Comp","2024-11-14",2,0,0,0,0,0,0,1,1
"SUPERCHARGE Copper Body Brush","Body Care","2024-11-14",5,362.67,-72.53,0,290.14,11.87,302.01,4,1
"Light-Activated Glow Serum","Face & Neck","2024-11-14",10,690,-110.4,0,579.6,33.62,613.22,4,6
"Red Light Hat  - Replacement Parts","Replacement Cord","2024-11-14",1,0,0,0,0,0,0,0,1
"High-Dration Powder","Infrared Sauna","2024-11-14",4,156,-31.2,0,124.8,2.96,127.76,1,1
"(Z) Sweat Band","Accessories","2024-11-14",2,0,0,0,0,0,0,1,1
"(POS) HighDration Kit","Brush","2024-11-14",1,0,0,0,0,0,0,0,1
"HigherDOSE Serotonin Soak Salt","Body Care","2024-11-14",14,1020.15,-78.6,0,941.55,70.75,1012.3,2,7
"Infrared Sauna Blanket","Infrared Sauna","2024-11-14",17,12487.14,-2200.03,0,10287.11,665.38,10952.49,15,2
"Mask - Replacement Cord","Replacement Cord","2024-11-14",1,0,0,0,0,0,0,0,1
"(Z) Detox Drops","Comp","2024-11-14",1,0,0,0,0,0,0,1,0
"High Maintenance Cleaner","Tools & Accessories","2024-11-14",3,207,-41.4,0,165.6,15.82,181.42,1,2
"(Z) Red Light Neck Enhancer","Comp","2024-11-14",1,0,0,0,0,0,0,0,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-11-14",43,14988.17,-2858.31,0,12129.86,857.29,12987.15,29,13
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-11-14",21,2818.44,-500.09,0,2318.35,208.71,2527.06,11,9
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-11-14",7,245,-49,0,196,13.56,209.56,1,4
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-11-14",15,0,0,0,0,0,0,7,8
"(Z) Infrared Sauna Blanket","Comp","2024-11-14",7,0,0,0,0,0,0,6,1
"Ultimate Biohacking Bundle","Rituals & Kits","2024-11-15",1,2399,0,0,2399,167.93,2566.93,1,0
"SUPERCHARGE Copper Body Brush","Body Care","2024-11-15",11,845.98,-169.19,-55.2,621.59,47.13,668.72,8,4
"Light-Activated Glow Serum","Face & Neck","2024-11-15",8,548.3,-116.4,0,431.9,32.11,464.01,1,5
"(Z) DailyDOSE Water Bottle","Accessories","2024-11-15",2,0,0,0,0,0,0,0,1
"High Maintenance Cleaner (Refill)","Accessories","2024-11-15",-1,0,0,-58.65,-58.65,-3.52,-62.17,0,0
"Red Light Hat","Hair Care","2024-11-15",35,16688.67,-3247.93,-808.2,12632.54,905.57,13538.11,26,9
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2024-11-15",2,0,0,0,0,0,0,0,2
"HigherDOSE Serotonin Soak Salt","Body Care","2024-11-15",8,591,-118.2,-79.2,393.6,27.75,421.35,6,2
"eGift Card","Gift Card","2024-11-15",1,699,0,0,699,0,699,0,1
"High-Dration Powder","Infrared Sauna","2024-11-15",3,117,-23.4,0,93.6,2.34,95.94,2,1
"(Z) Sweat Band","Accessories","2024-11-15",1,0,0,0,0,0,0,0,0
"Sauna Blanket Bag","Tools & Accessories","2024-11-15",1,99,-19.8,0,79.2,7.03,86.23,1,0
"Sauna Blanket Starter Kit","Rituals & Kits","2024-11-15",21,14679,0,0,14679,1060.95,15739.95,17,4
"Best Seller Plus Bundle","Rituals & Kits","2024-11-15",1,2199,0,0,2199,159.43,2358.43,1,0
"HigherDOSE Endorphin Oil","Body Care","2024-11-15",2,150,-30,0,120,8.55,128.55,1,1
"Infrared PEMF Go Mat","PEMF","2024-11-15",20,14258.02,-2851.6,0,11406.42,965.44,12371.86,11,9
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-11-15",10,350,-42,0,308,23.17,331.17,2,4
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-11-15",21,0,0,0,0,0,0,6,15
"Dopamine Set","Rituals & Kits","2024-11-15",2,158,-24.89,0,133.11,8.53,141.64,0,2
"HigherDOSE Red Light Face Mask","Face & Neck","2024-11-15",35,13924.61,-2715.11,-1430.9,9778.6,622.43,10401.03,33,6
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-11-15",1,708,0,0,708,46.02,754.02,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-11-15",23,2547.28,-490.34,-71.2,1985.74,172.97,2158.71,12,9
"(Z) Infrared Sauna Blanket","Comp","2024-11-15",10,0,0,0,0,0,0,1,9
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-11-15",2,1674,0,-558,1116,64.79,1180.79,3,0
"Infrared Sauna Blanket","Infrared Sauna","2024-11-15",28,24824.52,-4964.9,-3256.1,16603.52,1141.9,17745.42,30,3
"Mask - Replacement Cord","Replacement Cord","2024-11-15",1,0,0,0,0,0,0,0,1
"(Z) Detox Drops","Comp","2024-11-15",1,0,0,0,0,0,0,0,1
"LED RED Light Face Mask Hardware","Replacement Parts","2024-11-15",1,50,0,0,50,0,50,0,1
"High Maintenance Cleaner","Tools & Accessories","2024-11-15",0,69,-13.8,-41.4,13.8,4,17.8,1,0
"(Z) 100% Organic Cotton Bath Robe","Comp","2024-11-15",1,0,0,0,0,0,0,0,1
"Endorphin Kit","Rituals & Kits","2024-11-15",1,159,-50.11,0,108.89,7.62,116.51,0,1
"Daily Dose Ritual","Body Care","2024-11-15",2,218,0,0,218,16.89,234.89,2,0
"HigherDOSE Mat Cover","Tools & Accessories","2024-11-15",3,197,-39.4,0,157.6,12.15,169.75,1,2
"(Z) HigherDOSE Mat Cover","Comp","2024-11-15",1,0,0,0,0,0,0,0,1
"Recovery Bundle","HOLIDAY BUNDLE","2024-11-15",1,1699,0,0,1699,150.79,1849.79,1,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-11-15",7,4473,0,0,4473,248.43,4721.43,4,3
"Best Seller Bundle","Rituals & Kits","2024-11-15",1,2099,0,0,2099,146.93,2245.93,1,0
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-11-15",2,0,0,0,0,0,0,0,2
"(Z) Red Light Hat",,"2024-11-15",1,0,0,0,0,0,0,0,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-11-15",17,18683,0,0,18683,1302.69,19985.69,16,1
"Red Light Neck Enhancer","Face & Neck","2024-11-15",8,2792,-349,0,2443,162.81,2605.81,4,3
"Detox Drops","Lymphatic","2024-11-15",4,116,-23.2,0,92.8,5.57,98.37,0,1
"EMF Blocking Fanny Pack","Tools & Accessories","2024-11-15",3,267,-35.6,0,231.4,15.58,246.98,3,0
"DailyDOSE Time-Marked Glass Water Bottle","Tools & Accessories","2024-11-15",2,78,-15.6,0,62.4,5.03,67.43,1,1
"HighDration Kit","Tools & Accessories","2024-11-15",94,4655,-4606,0,49,2.21,51.21,74,21
"Red Light Skin Starter Kit","Rituals & Kits","2024-11-15",4,2300,0,0,2300,179.7,2479.7,2,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-11-15",14,18081.33,-2874.3,0,15207.03,1098.51,16305.54,11,3
"(Z) Oxytocin Oil ( Full Size Sample)","Comp","2024-11-15",1,0,0,0,0,0,0,0,1
"(Z) Glow Serum","Comp","2024-11-15",2,0,0,0,0,0,0,2,0
"SweatBand","Tools & Accessories","2024-11-15",5,245,-49,0,196,16.45,212.45,4,0
"HigherDOSE Oxytocin Oil","Body Care","2024-11-15",2,225,-45,-60,120,7.86,127.86,1,2
"(Z) Infrared PEMF Go Mat","Comp","2024-11-15",5,0,0,0,0,0,0,3,1
"(Z) EMF BLOCKING FANNY PACK","Accessories","2024-11-15",2,0,0,0,0,0,0,0,1
"Red Light Starter Kit","Rituals & Kits","2024-11-16",1,672,0,0,672,59.64,731.64,0,1
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-11-16",6,3834,0,0,3834,269.99,4103.99,4,2
"HigherDOSE Mat Cover","Tools & Accessories","2024-11-16",4,253.06,-50.61,0,202.45,16.88,219.33,3,1
"Recovery Bundle","HOLIDAY BUNDLE","2024-11-16",1,1699,0,0,1699,106.19,1805.19,1,0
"Endorphin Kit","Rituals & Kits","2024-11-16",3,477,0,0,477,35.59,512.59,1,2
"(TAN) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-11-16",1,50,0,0,50,0,50,0,1
"(Z) HigherDOSE Oxytocin Oil ( Sample pouches card)","Comp","2024-11-16",1,0,0,0,0,0,0,0,1
"Detox Drops","Lymphatic","2024-11-16",8,232,-44.39,0,187.61,7.25,194.86,3,3
"(POS) HighDration Kit","Brush","2024-11-16",2,0,0,0,0,0,0,0,2
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-11-16",16,17584,0,0,17584,1253.72,18837.72,13,3
"SweatBand","Tools & Accessories","2024-11-16",9,441,-68.6,0,372.4,28.79,401.19,5,4
"HigherDOSE Oxytocin Oil","Body Care","2024-11-16",1,75,-15,0,60,3.98,63.98,1,0
"Red Light Skin Starter Kit","Rituals & Kits","2024-11-16",3,1725,0,0,1725,120.84,1845.84,1,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-11-16",10,13262.85,-2102.97,0,11159.88,886.59,12046.47,8,2
"High-Dration Powder","Infrared Sauna","2024-11-16",2,78,-15.6,0,62.4,1.87,64.27,1,1
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2024-11-16",1,0,0,0,0,0,0,0,1
"HigherDOSE Serotonin Soak Salt","Body Care","2024-11-16",19,1131.75,-207.01,0,924.74,75.94,1000.68,7,8
"Red Light Hat","Hair Care","2024-11-16",39,18073.14,-3232.96,-359.2,14480.98,1241.35,15722.33,29,11
"EMF Blocking Fanny Pack","Tools & Accessories","2024-11-16",2,178,-35.6,0,142.4,14.56,156.96,1,1
"Red Light Neck Enhancer","Face & Neck","2024-11-16",5,1694.3,-338.85,0,1355.45,129.33,1484.78,3,2
"Ultimate Biohacking Bundle","Rituals & Kits","2024-11-16",1,2399,0,0,2399,197.92,2596.92,0,1
"SUPERCHARGE Copper Body Brush","Body Care","2024-11-16",10,690,-124.2,0,565.8,43.24,609.04,4,6
"Light-Activated Glow Serum","Face & Neck","2024-11-16",14,955.65,-213,0,742.65,55.1,797.75,5,6
"Infrared PEMF Go Mat","PEMF","2024-11-16",17,11820.04,-2224.21,0,9595.83,769.17,10365,13,4
"HighDration Kit","Tools & Accessories","2024-11-16",100,4900,-4851,0,49,3.06,52.06,76,24
"HigherDOSE Endorphin Oil","Body Care","2024-11-16",4,288.75,-45,0,243.75,18.04,261.79,2,2
"Best Seller Plus Bundle","Rituals & Kits","2024-11-16",3,6597,0,0,6597,533.27,7130.27,2,1
"Sauna Blanket Bag","Tools & Accessories","2024-11-16",5,495,-99,0,396,29.91,425.91,1,4
"Sauna Blanket Starter Kit","Rituals & Kits","2024-11-16",28,19572,0,0,19572,1387.4,20959.4,22,5
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-11-16",1,0,0,0,0,0,0,0,1
"(Z) Infrared Sauna Blanket","Comp","2024-11-16",1,0,0,0,0,0,0,0,1
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-11-16",3,1809.7,0,0,1809.7,75.34,1885.04,2,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-11-16",57,19809.94,-3822.37,0,15987.57,1190.23,17177.8,44,8
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-11-16",1,708,0,0,708,59.3,767.3,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-11-16",31,4024.01,-767.9,0,3256.11,218.32,3474.43,12,13
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-11-16",8,269.5,-28,0,241.5,18.85,260.35,3,4
"Daily Dose Ritual","Body Care","2024-11-16",2,218,0,0,218,17.16,235.16,1,1
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-11-16",1,0,0,0,0,0,0,1,0
"High Maintenance Cleaner","Tools & Accessories","2024-11-16",4,276,-55.2,0,220.8,14.85,235.65,2,2
"Infrared Sauna Blanket","Infrared Sauna","2024-11-16",21,16430.31,-3286.06,0,13144.25,874.84,14019.09,19,2
"Mask - Replacement Cord","Replacement Cord","2024-11-16",1,0,0,0,0,0,0,0,1
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-11-17",3,0,0,0,0,0,0,0,3
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-11-17",5,2790,0,0,2790,172.85,2962.85,4,1
"Dopamine Set","Rituals & Kits","2024-11-17",1,79,0,0,79,8.1,87.1,0,1
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-11-17",9,315,-63,0,252,9.73,261.73,4,3
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-11-17",1,0,0,0,0,0,0,0,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-11-17",40,13891.3,-2613.9,0,11277.4,859.9,12137.3,29,9
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-11-17",1,708,0,0,708,61.07,769.07,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-11-17",23,2608.36,-386.6,0,2221.76,184.21,2405.97,9,11
"Peak Performance Bundle","HOLIDAY BUNDLE","2024-11-17",1,849,0,0,849,50.94,899.94,1,0
"High Maintenance Cleaner","Tools & Accessories","2024-11-17",5,334.65,-55.2,0,279.45,23.08,302.53,2,3
"Infrared Sauna Blanket","Infrared Sauna","2024-11-17",36,28270.78,-4856.98,-1329.4,22084.4,1613.04,23697.44,32,6
"HigherDOSE Serotonin Soak Salt","Body Care","2024-11-17",25,1383.3,-212.4,0,1170.9,76.44,1247.34,14,8
"High-Dration Powder","Infrared Sauna","2024-11-17",11,429,-85.8,0,343.2,14.08,357.28,2,2
"eGift Card","Gift Card","2024-11-17",1,150,0,0,150,0,150,0,1
"Light-Activated Glow Serum","Face & Neck","2024-11-17",9,621,-110.4,0,510.6,41.04,551.64,2,6
"SUPERCHARGE Copper Body Brush","Body Care","2024-11-17",12,831.57,-138,0,693.57,58.2,751.77,7,5
"Red Light Hat","Hair Care","2024-11-17",32,14612.32,-2563.26,0,12049.06,777.51,12826.57,22,10
"HigherDOSE Endorphin Oil","Body Care","2024-11-17",6,450,-90,0,360,24.42,384.42,3,3
"Infrared PEMF Go Mat","PEMF","2024-11-17",13,9847.15,-1969.43,-559.2,7318.52,518.47,7836.99,9,5
"Sauna Blanket Bag","Tools & Accessories","2024-11-17",5,500.13,-79.2,0,420.93,39.83,460.76,2,3
"Sauna Blanket Starter Kit","Rituals & Kits","2024-11-17",24,17475,0,-699,16776,1044.37,17820.37,21,4
"Detox Drops","Lymphatic","2024-11-17",10,290,-52.2,0,237.8,8.51,246.31,2,7
"EMF Blocking Fanny Pack","Tools & Accessories","2024-11-17",5,459.01,-74,0,385.01,34.78,419.79,2,3
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-11-17",18,20881,-47.86,-1099,19734.14,1452.64,21186.78,15,3
"Red Light Neck Enhancer","Face & Neck","2024-11-17",5,1745,-349,0,1396,101.36,1497.36,2,3
"SweatBand","Tools & Accessories","2024-11-17",4,196,-29.4,0,166.6,7.59,174.19,2,2
"HigherDOSE Oxytocin Oil","Body Care","2024-11-17",4,300,-60,0,240,13.5,253.5,3,1
"100% Organic Cotton Bath Robe","Tools & Accessories","2024-11-17",1,159,-31.8,0,127.2,12.08,139.28,0,1
"HighDration Kit","Tools & Accessories","2024-11-17",108,5390,-5294.14,0,95.86,8.87,104.73,86,24
"DailyDOSE Time-Marked Glass Water Bottle","Tools & Accessories","2024-11-17",4,156,-23.4,0,132.6,7.8,140.4,1,3
"Red Light Skin Starter Kit","Rituals & Kits","2024-11-17",8,4600,0,0,4600,337.85,4937.85,6,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-11-17",15,19681.13,-4324.72,0,15356.41,1329.26,16685.67,9,6
"HigherDOSE Mat Cover","Tools & Accessories","2024-11-17",6,391.09,-78.22,0,312.87,20.91,333.78,2,4
"Recovery Bundle","HOLIDAY BUNDLE","2024-11-17",1,1699,0,0,1699,101.94,1800.94,1,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-11-17",15,9585,0,0,9585,611.23,10196.23,9,6
"Best Seller Bundle","Rituals & Kits","2024-11-17",1,2099,0,0,2099,133.29,2232.29,1,0
"Daily Dose Ritual","Body Care","2024-11-17",4,436,0,0,436,32.98,468.98,0,3
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-11-18",17,18683,0,0,18683,1364.18,20047.18,14,3
"Detox Drops","Lymphatic","2024-11-18",6,174,-46.4,0,127.6,3.06,130.66,3,2
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-11-18",1,0,0,0,0,0,0,0,1
"Red Light Skin Starter Kit","Rituals & Kits","2024-11-18",5,2875,0,0,2875,150.23,3025.23,3,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-11-18",27,37205.49,-5724.72,-1036,30444.77,2496.46,32941.23,19,5
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-11-18",1,0,0,0,0,0,0,0,1
"Serotonin Set","HOLIDAY BUNDLE","2024-11-18",1,179,0,0,179,17.01,196.01,1,0
"DailyDOSE Time-Marked Glass Water Bottle","Tools & Accessories","2024-11-18",1,39,0,0,39,3.22,42.22,0,1
"(Z) Infrared PEMF Go Mat","Comp","2024-11-18",3,0,0,0,0,0,0,1,0
"SweatBand","Tools & Accessories","2024-11-18",2,98,-19.6,0,78.4,6.76,85.16,0,2
"HigherDOSE Oxytocin Oil","Body Care","2024-11-18",5,375,-75,0,300,23,323,1,4
"Dopamine Set","Rituals & Kits","2024-11-18",2,158,0,0,158,13.55,171.55,2,0
"(Z) 100% Organic Cotton Bath Robe","Comp","2024-11-18",1,0,0,0,0,0,0,0,1
"Red Light Starter Kit","Rituals & Kits","2024-11-18",4,2688,0,0,2688,212.02,2900.02,4,0
"(Z) Endorphin Set","HOLIDAY BUNDLE","2024-11-18",1,0,0,0,0,0,0,0,1
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-11-18",13,8946,0,-639,8307,647.65,8954.65,9,5
"Best Seller Bundle","Rituals & Kits","2024-11-18",3,6297,0,0,6297,458.1,6755.1,3,0
"HigherDOSE Mat Cover","Tools & Accessories","2024-11-18",11,840.22,-152.24,0,687.98,48.16,736.14,7,1
"Recovery Bundle","HOLIDAY BUNDLE","2024-11-18",2,3398,0,0,3398,191.14,3589.14,2,0
"Full Spectrum Infrared Sauna","Infrared Sauna","2024-11-18",0,7999,-1599.8,-6399.2,0,-87.99,-87.99,1,0
"(GWP) Infrared Sauna Blanket Colored Insert","Accessories","2024-11-18",1,0,0,0,0,0,0,0,1
"(Z) Red Light Hat",,"2024-11-18",4,0,0,0,0,0,0,1,1
"(Z) Red Light Neck Enhancer","Comp","2024-11-18",4,0,0,0,0,0,0,1,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-11-18",55,19090.3,-3559.8,0,15530.5,1040.72,16571.22,45,10
